Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
416831,Bluetongue,;3;,50.49,-4.85,"166779WADEBRIDGE, CORNWALL",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-10-06T00:00:00Z,2025-10-17T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416567,Bluetongue,;8;,40.623061,22.822168,166736KALOCHORI,Greece,Europe,2025-10-03T00:00:00Z,2025-10-17T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416830,Bluetongue,;3;,50.44,-4.7,"166780BODMIN, CORNWALL ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-10-08T00:00:00Z,2025-10-17T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416832,Bluetongue,;3;,52.94,-1.53,"166778DERBY, DERBYSHIRE ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-10-07T00:00:00Z,2025-10-17T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416850,Bluetongue,;3;,51.337912,16.220069,166789LUBIN (RURAL),Poland,Europe,2025-10-01T00:00:00Z,2025-10-17T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416849,Bluetongue,;3;,52.3339,18.06312,166795KAZIMIERZ BISKUPI,Poland,Europe,2025-09-30T00:00:00Z,2025-10-17T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416568,Bluetongue,;8;,40.77885,22.62342,166735KOUFALIA,Greece,Europe,2025-10-02T00:00:00Z,2025-10-17T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416569,Bluetongue,;8;,40.969862,24.139633,166732NIKISIANI,Greece,Europe,2025-09-29T00:00:00Z,2025-10-17T00:00:00Z,"Domestic,Goats,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416633,Bluetongue,;8;,43.58514,19.5506,166656RA A,Serbia,Europe,2025-10-13T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416632,Bluetongue,;3;,33.944297,-5.145188,166566MOULAY YACOUB,Morocco,Africa,2025-10-06T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416773,Bluetongue,;8;,45.073,16.82,166676KADIN JELOVAC,Bosnia and Herzegovina,Europe,2025-10-08T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416772,Bluetongue,;8;,45.029,17.163,166677KIJEVCI,Bosnia and Herzegovina,Europe,2025-10-07T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416771,Bluetongue,;8;,45.042,17.14,166678GRBAVCI,Bosnia and Herzegovina,Europe,2025-10-08T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416625,Bluetongue,;3;,32.4065,-7.1357,166573SETTAT,Morocco,Africa,2025-10-08T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416498,Bluetongue,;8;,45.042,17.14,166678GRBAVCI,Bosnia and Herzegovina,Europe,2025-10-08T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416628,Bluetongue,;3;,32.4781,-7.248,166570SETTAT,Morocco,Africa,2025-10-08T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416629,Bluetongue,;3;,32.5691,-7.4996,166569SETTAT,Morocco,Africa,2025-10-06T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416775,Bluetongue,;8;,44.386,18.8499,166674VRELO,Bosnia and Herzegovina,Europe,2025-10-06T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416637,Bluetongue,;8;,43.30408,19.68789,166459GRA ANICA,Serbia,Europe,2025-10-08T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416641,Bluetongue,;8;,43.2486,20.5655,166455MILATKOVI E,Serbia,Europe,2025-10-07T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416631,Bluetongue,;3;,32.463583,-7.358429,166567SETTAT,Morocco,Africa,2025-10-08T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416618,Bluetongue,;3;,33.757717,-6.890973,166580SKHIRAT TÉMARA,Morocco,Africa,2025-10-08T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416613,Bluetongue,;3;,31.879713,-6.963302,166696AZILAL,Morocco,Africa,2025-10-10T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416630,Bluetongue,;3;,32.39652,-7.172487,166568SETTAT,Morocco,Africa,2025-10-08T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416617,Bluetongue,;3;,34.270216,-2.170662,166581JERADA,Morocco,Africa,2025-10-10T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416501,Bluetongue,;8;,45.006,17.117,166675TURJAK,Bosnia and Herzegovina,Europe,2025-10-06T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416500,Bluetongue,;8;,45.073,16.82,166676KADIN JELOVAC,Bosnia and Herzegovina,Europe,2025-10-08T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416499,Bluetongue,;8;,45.029,17.163,166677KIJEVCI,Bosnia and Herzegovina,Europe,2025-10-07T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416497,Bluetongue,;8;,43.619,19.363,166679RUDO,Bosnia and Herzegovina,Europe,2025-10-12T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416639,Bluetongue,;8;,43.54528,19.46978,166457POŽEGRMAC,Serbia,Europe,2025-10-11T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416619,Bluetongue,;3;,32.520682,-7.34909,166579SETTAT,Morocco,Africa,2025-10-09T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416644,Bluetongue,;8;,46.61618,13.40475,166660HERMAGOR-PRESSEGGER SEE,Austria,Europe,2025-08-28T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416642,Bluetongue,;8;,46.55161,14.42564,166657ST. MARGARETEN IM ROSENTAL,Austria,Europe,2025-08-27T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416648,Bluetongue,;8;,46.6129,13.38032,166647HERMAGOR-PRESSEGGER SEE,Austria,Europe,2025-08-22T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416634,Bluetongue,;8;,43.31213,19.64351,166462MILJEVI I,Serbia,Europe,2025-10-08T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416623,Bluetongue,;3;,32.625737,-8.987779,166575SIDI BENNOUR,Morocco,Africa,2025-10-06T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416649,Bluetongue,;8;,46.71821,15.24318,166644WIES,Austria,Europe,2025-08-12T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416647,Bluetongue,;8;,46.598,13.5207,166646ST. STEFAN IM GAILTAL,Austria,Europe,2025-08-21T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416626,Bluetongue,;3;,32.3965,-7.119,166572SETTAT,Morocco,Africa,2025-10-08T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416774,Bluetongue,;8;,45.006,17.117,166675TURJAK,Bosnia and Herzegovina,Europe,2025-10-06T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416646,Bluetongue,;8;,46.79594,12.89505,166652NIKOLSDORF,Austria,Europe,2025-08-26T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416616,Bluetongue,;3;,35.162836,-2.980782,166582NADOR,Morocco,Africa,2025-10-08T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Goats,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416640,Bluetongue,;8;,43.57262,19.4,166456BATKOVI I,Serbia,Europe,2025-10-11T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416502,Bluetongue,;8;,44.386,18.8499,166674VRELO,Bosnia and Herzegovina,Europe,2025-10-06T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416635,Bluetongue,;8;,43.75832,19.80315,166461KRIVA REKA,Serbia,Europe,2025-10-11T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416638,Bluetongue,;8;,43.32602,19.6451,166458VINICKA ,Serbia,Europe,2025-10-08T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416614,Bluetongue,;3;,33.072975,-6.91144,166583SETTAT,Morocco,Africa,2025-10-10T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416620,Bluetongue,;3;,32.627248,-7.219136,166578SETTAT,Morocco,Africa,2025-10-09T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416621,Bluetongue,;3;,32.442297,-7.23544,166577SETTAT,Morocco,Africa,2025-10-09T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416615,Bluetongue,;3;,32.28543,-6.667323,166584FQUIH BEN SALEH,Morocco,Africa,2025-10-10T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416643,Bluetongue,;8;,46.82085,13.81304,166664BAD KLEINKIRCHHEIM,Austria,Europe,2025-08-28T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416645,Bluetongue,;8;,46.75147,14.08575,166649FELDKIRCHEN IN KÄRNTEN,Austria,Europe,2025-08-25T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416622,Bluetongue,;3;,32.424265,-7.109104,166576SETTAT,Morocco,Africa,2025-10-09T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416624,Bluetongue,;3;,32.439922,-7.266052,166574SETTAT,Morocco,Africa,2025-10-08T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416627,Bluetongue,;3;,32.41419,-7.32416,166571SETTAT,Morocco,Africa,2025-10-08T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416770,Bluetongue,;8;,43.619,19.363,166679RUDO,Bosnia and Herzegovina,Europe,2025-10-12T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416636,Bluetongue,;8;,43.54528,19.46978,166460BATKOVI I,Serbia,Europe,2025-10-13T00:00:00Z,2025-10-16T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416438,Bluetongue,;8;,40.891052,22.938418,166358PIRGOTO,Greece,Europe,2025-09-15T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416488,Bluetongue,;8;,46.821,11.671,166543RIO DI PUSTERIA,Italy,Europe,2025-10-09T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416450,Bluetongue,;8;,40.819429,22.416389,166334PETAPLATANOS,Greece,Europe,2025-09-01T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Sheep,Domestic,Goats,",WOAH (former OIE),,,Confirmed
416451,Bluetongue,;8;,37.86479,21.609033,166333PRODROMOS,Greece,Europe,2025-08-29T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416439,Bluetongue,;8;,40.890698,22.938662,166357PIRGOTO,Greece,Europe,2025-09-15T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416489,Bluetongue,;8;,46.818,11.674,166539RIO DI PUSTERIA,Italy,Europe,2025-10-09T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416435,Bluetongue,;8;,39.428573,22.617808,166405AGNANTERI,Greece,Europe,2025-09-15T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416436,Bluetongue,;8;,38.472375,21.27555,166401GOURIA,Greece,Europe,2025-09-12T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416437,Bluetongue,;8;,40.888318,22.942718,166398PIRGOTO,Greece,Europe,2025-09-15T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Goats,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416444,Bluetongue,;8;,40.841888,23.018923,166346ASIROS,Greece,Europe,2025-09-03T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Goats,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416433,Bluetongue,;8;,39.268775,22.428669,166408ACHILIOS,Greece,Europe,2025-09-16T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Sheep,Domestic,Goats,",WOAH (former OIE),,,Confirmed
416490,Bluetongue,;8;,46.092938,12.683795,166536MONTEREALE VALCELLINA,Italy,Europe,2025-10-02T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416428,Bluetongue,;5;,39.00074,8.62148,166521SANT' ANNA ARRESI,Italy,Europe,2025-08-25T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Goats,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416487,Bluetongue,;8;,46.925753,16.229602,166586SZAKONYFALU,Hungary,Europe,2025-10-11T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416443,Bluetongue,;8;,40.75121,23.14931,166348KOLCHIKO,Greece,Europe,2025-09-03T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416453,Bluetongue,;3;,41.184454,24.679967,166524KECHROKAMPOS,Greece,Europe,2025-08-14T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Goats,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416452,Bluetongue,;8;,37.877801,21.592464,166332MAZARAKI,Greece,Europe,2025-08-29T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416446,Bluetongue,;8;,40.762292,23.072453,166344LAGADAS,Greece,Europe,2025-09-03T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Sheep,Domestic,Goats,",WOAH (former OIE),,,Confirmed
416434,Bluetongue,;8;,40.951974,24.329179,166407DATOS,Greece,Europe,2025-09-15T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416442,Bluetongue,;8;,36.61167,22.434788,166351KOTRONAA,Greece,Europe,2025-08-21T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416449,Bluetongue,;8;,40.898157,22.53789,166336EVROPOS,Greece,Europe,2025-09-02T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416440,Bluetongue,;8;,41.267824,22.867332,166355AGIA PARASKEVI,Greece,Europe,2025-09-08T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416427,Bluetongue,;5;,39.03064,8.59624,166523MASAINAS,Italy,Europe,2025-08-26T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416441,Bluetongue,;8;,40.990091,22.170356,166354KONSTANTIA,Greece,Europe,2025-09-01T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Goats,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416445,Bluetongue,;8;,40.748226,23.254874,166345ARETI,Greece,Europe,2025-09-03T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Sheep,Domestic,Goats,",WOAH (former OIE),,,Confirmed
416448,Bluetongue,;8;,39.170114,22.607251,166338ALMYROS,Greece,Europe,2025-09-03T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416447,Bluetongue,;8;,40.752954,23.140895,166341KOLCHIKO,Greece,Europe,2025-09-03T00:00:00Z,2025-10-15T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416418,Bluetongue,;8;,44.8511,15.2416,165308OTO AC,Croatia,Europe,2025-08-31T00:00:00Z,2025-10-14T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416424,Bluetongue,;8;,45.64212,15.559598,165298JASTREBARSKO,Croatia,Europe,2025-08-25T00:00:00Z,2025-10-14T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416410,Bluetongue,;3;,45.311682,16.553894,166482MAJUR,Croatia,Europe,2025-09-18T00:00:00Z,2025-10-14T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416420,Bluetongue,;8;,44.9949,15.12717,165306BRINJE,Croatia,Europe,2025-08-29T00:00:00Z,2025-10-14T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416414,Bluetongue,;8;,46.146,15.715,165316PREGRADA,Croatia,Europe,2025-09-02T00:00:00Z,2025-10-14T00:00:00Z,"Domestic,Goats,",WOAH (former OIE),,,Confirmed
416419,Bluetongue,;8;,44.9925,15.12898,165307BRINJE,Croatia,Europe,2025-08-31T00:00:00Z,2025-10-14T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416421,Bluetongue,;8;,45.2305,15.0342,165305OGULIN,Croatia,Europe,2025-08-29T00:00:00Z,2025-10-14T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416423,Bluetongue,;8;,46.089061,15.789636,165303KRAPINSKE TOPLICE,Croatia,Europe,2025-08-31T00:00:00Z,2025-10-14T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416422,Bluetongue,;8;,46.1569,15.836,165304KRAPINA,Croatia,Europe,2025-08-29T00:00:00Z,2025-10-14T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416413,Bluetongue,;8;,46.1902,15.688,165319HUM NA SUTLI,Croatia,Europe,2025-09-02T00:00:00Z,2025-10-14T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416415,Bluetongue,;8;,45.42062,15.01669,165312VRBOVSKO,Croatia,Europe,2025-08-31T00:00:00Z,2025-10-14T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416412,Bluetongue,;8;,46.1802,15.6383,165320HUM NA SUTLI,Croatia,Europe,2025-08-31T00:00:00Z,2025-10-14T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416416,Bluetongue,;8;,44.8981,15.3168,165311OTO AC,Croatia,Europe,2025-08-30T00:00:00Z,2025-10-14T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416417,Bluetongue,;8;,44.8982,15.295,165309OTO AC,Croatia,Europe,2025-08-30T00:00:00Z,2025-10-14T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416316,Bluetongue,;3;,54.4975,23.594773,166394MARIJAMPOL S,Lithuania,Europe,2025-10-06T00:00:00Z,2025-10-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416339,Bluetongue,;3;,45.569417,21.321018,166424LIEBLING,Romania,Europe,2025-10-09T00:00:00Z,2025-10-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416345,Bluetongue,;3;,50.96,-0.44,"166308BILLINGSHURST, WEST SUSSEX ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-10-01T00:00:00Z,2025-10-10T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416349,Bluetongue,;3;,52.97,-1.53,"166304DERBY, DERBYSHIRE ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-09-27T00:00:00Z,2025-10-10T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416353,Bluetongue,;3;,51.09,1.05,"166299HYTHE, KENT ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-09-22T00:00:00Z,2025-10-10T00:00:00Z,"Domestic,Sheep,Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416356,Bluetongue,;3;,52.93,-2.47,"166296MARKET DRAYTON, SHROPSHIRE ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-09-29T00:00:00Z,2025-10-10T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416357,Bluetongue,;3;,51.74,-0.93,"166295TOWERSEY   THAME, OXFORDSHIRE ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-09-29T00:00:00Z,2025-10-10T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416361,Bluetongue,;3;,50.41,-3.73,"166291TOTNES, DEVON ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-09-14T00:00:00Z,2025-10-10T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416363,Bluetongue,;3;,53.07,-1.53,"166289BELPER, DERBYSHIRE",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-09-17T00:00:00Z,2025-10-10T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416126,Bluetongue,;3;,55.208959,22.20239,166197TAURAG S,Lithuania,Europe,2025-09-24T00:00:00Z,2025-10-10T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416354,Bluetongue,;3;,53.13,-1.71,"166298MATLOCK, DERBYSHIRE ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-09-15T00:00:00Z,2025-10-10T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416346,Bluetongue,;3;,50.07,-5.14,"166307HELSTON, CORNWALL ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-09-25T00:00:00Z,2025-10-10T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416344,Bluetongue,;3;,51.63,-2.5,"166309THORNBURY, SOUTH GLOUCESTERSHIRE ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-10-02T00:00:00Z,2025-10-10T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416350,Bluetongue,;3;,53.18,-1.45,"166303CHESTERFIELD, DERBYSHIRE ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-09-17T00:00:00Z,2025-10-10T00:00:00Z,"Domestic,Sheep,Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416343,Bluetongue,;8;,50.04,-5.14,"166310HELSTON, CORNWALL ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-09-22T00:00:00Z,2025-10-10T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
417521,Bluetongue,;4;,42.8133,25.1122,166272SEVLIEVO,Bulgaria,Europe,2025-10-06T00:00:00Z,2025-10-10T00:00:00Z,"Wild,Roe deer,",WOAH (former OIE),,,Confirmed
416355,Bluetongue,;3;,52.54,-1.42,"166297NUNEATON, WARWICKSHIRE ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-09-23T00:00:00Z,2025-10-10T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416125,Bluetongue,;3;,55.192446,22.149215,166201TAURAG S,Lithuania,Europe,2025-09-26T00:00:00Z,2025-10-10T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416124,Bluetongue,;3;,55.19643,21.757609,166205ŠILUT S,Lithuania,Europe,2025-09-26T00:00:00Z,2025-10-10T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416127,Bluetongue,;3;,54.645407,23.771404,166194PRIEN ,Lithuania,Europe,2025-09-26T00:00:00Z,2025-10-10T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416123,Bluetongue,;3;,54.49964,22.729116,166208VILKAVIŠKIO,Lithuania,Europe,2025-09-26T00:00:00Z,2025-10-10T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416347,Bluetongue,;3;,50.67,-1.16,"166306SHANKLIN, ISLE OF WIGHT ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-09-26T00:00:00Z,2025-10-10T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416348,Bluetongue,;3;,52.64,-2.23,"166305WOLVERHAMPTON, SHROPSHIRE ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-10-01T00:00:00Z,2025-10-10T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416351,Bluetongue,;3;,52.97,-1.79,"166302ASHBOURNE, DERBYSHIRE ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-09-26T00:00:00Z,2025-10-10T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
416362,Bluetongue,;3;,50.45,-4.06,"166290IVYBRIDGE, DEVON",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-09-27T00:00:00Z,2025-10-10T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
416384,Bluetongue,;4;,35.025532,32.45341,166244STENI,Cyprus,Asia,2025-10-08T00:00:00Z,2025-10-10T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
417520,Bluetongue,;8;,41.7408,24.287,166273BATAK,Bulgaria,Europe,2025-10-06T00:00:00Z,2025-10-10T00:00:00Z,"Wild,Mouflon (Ovis orientalis),",WOAH (former OIE),,,Confirmed
416136,Bluetongue,;4;,46.503,11.422,166240RENON,Italy,Europe,2025-10-02T00:00:00Z,2025-10-10T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
